BTC/USDT,(20X) ,做多,做多,39773.24,40310.60,04/13 20:33:10,04/13 21:45:05,27.02%,Fcapital
CHZ/USDT,(5X) ,做多,做多,0.249078,0.250787,04/14 20:39:00,04/14 20:57:49,3.42%,Fcapital
ETH/USDT,(20X) ,做多,做多,3080.05,3089.80,04/14 20:46:10,04/14 20:49:04,6.32%,Fcapital
BTC/USDT,(10X) ,做多,做多,41213.11,38587.60,04/14 21:29:32,04/18 13:05:44,-63.70%,Fcapital
BTC/USDT,(20X) ,做多,做多,40507.00,40396.51,04/14 22:28:48,04/14 22:49:42,-5.45%,Fcapital
BTC/USDT,(20X) ,做多,做多,40010.48,40157.84,04/15 10:20:02,04/15 11:31:57,7.35%,Fcapital
CHZ/USDT,(5X) ,做多,做多,0.240613,0.242106,04/15 10:20:44,04/15 11:32:04,3.10%,Fcapital
ETH/USDT,(20X) ,做多,做多,3043.62,3043.68,04/15 11:36:35,04/15 12:04:39,0.03%,Fcapital
XRP/USDT,(10X) ,做多,做多,0.7788,0.7817,04/15 19:51:06,04/15 20:19:21,3.71%,Fcapital
BTC/USDT,(20X) ,做多,做多,40261.92,40031.14,04/15 20:06:13,04/15 21:56:01,-11.45%,Fcapital
BTC/USDT,(20X) ,做多,做多,40481.62,40517.89,04/16 11:31:40,04/16 12:50:08,1.79%,Fcapital
BTC/USDT,(20X) ,做多,做多,40418.45,40467.69,04/16 16:05:21,04/16 20:35:45,2.42%,Fcapital
GMT/USDT,(5X) ,做多,做多,2.39128,2.42228,04/16 19:28:18,04/16 19:44:33,6.47%,Fcapital
BTC/USDT,(20X) ,做多,做多,40476.21,40550.11,04/16 22:23:28,04/16 23:03:24,3.65%,Fcapital
BTC/USDT,(20X) ,做多,做多,40388.70,40478.27,04/17 08:34:42,04/17 21:23:09,4.43%,Fcapital
ETH/USDT,(20X) ,做多,做多,3059.35,3072.77,04/17 08:39:40,04/17 22:41:21,8.77%,Fcapital
GMT/USDT,(5X) ,做多,做多,2.41494,2.43441,04/17 12:17:53,04/17 14:40:20,4.03%,Fcapital
GMT/USDT,(10X) ,做多,做多,2.41503,2.43128,04/17 12:18:00,04/17 14:28:46,6.72%,Fcapital
FIL/USDT,(5X) ,做多,做多,20.9197,21.0664,04/17 12:19:09,04/17 14:39:48,3.50%,Fcapital
ETH/USDT,(20X) ,做多,做多,3071.75,3076.22,04/17 23:26:35,04/17 23:32:08,2.91%,Fcapital
BTC/USDT,(20X) ,做多,做多,38902.37,38898.08,04/18 12:27:12,04/18 13:21:31,-0.22%,Fcapital
ETH/USDT,(20X) ,做多,做多,2914.04,2920.37,04/18 12:59:50,04/18 13:17:59,4.34%,Fcapital
BTC/USDT,(20X) ,做空,做空,38916.84,38826.00,04/18 13:49:34,04/18 15:49:04,4.66%,Fcapital
BTC/USDT,(20X) ,做空,做空,39011.55,38944.14,04/18 14:45:17,04/18 15:36:20,3.45%,Fcapital
BTC/USDT,(20X) ,做多,做多,38892.34,38928.68,04/18 15:53:43,04/18 15:56:46,1.85%,Fcapital
BTC/USDT,(20X) ,做空,做空,38987.78,38945.27,04/18 18:41:19,04/18 19:00:13,2.18%,Fcapital
ETH/USDT,(20X) ,做空,做空,3037.62,3033.88,04/19 13:23:58,04/19 15:22:09,2.46%,Fcapital
ETH/USDT,(10X) ,做多,做多,3050.15,3056.03,04/19 18:43:31,04/19 20:29:19,1.92%,Fcapital
MANA/USDT,(5X) ,做多,做多,2.16986,2.18095,04/19 20:12:53,04/19 21:50:06,2.55%,Fcapital
NEAR/USDT,(10X) ,做多,做多,17.4713,16.9300,04/19 21:43:45,04/20 03:06:07,-30.98%,Fcapital
NEAR/USDT,(10X) ,做多,做多,17.3221,17.4713,04/20 07:40:08,04/20 07:50:11,8.61%,Fcapital
DYDX/USDT,(10X) ,做多,做多,5.015,5.020,04/20 07:43:00,04/20 07:55:14,0.99%,Fcapital
ETH/USDT,(10X) ,做多,做多,3086.50,3096.81,04/20 10:47:40,04/20 13:50:34,3.34%,Fcapital
NEAR/USDT,(10X) ,做多,做多,17.1756,17.2099,04/20 11:24:02,04/20 14:11:33,2.00%,Fcapital
PEOPLE/USDT,(10X) ,做多,做多,0.056482,0.056764,04/20 12:21:11,04/20 12:21:52,4.99%,Fcapital
ZIL/USDT,(10X) ,做多,做多,0.112288,0.117638,04/20 12:31:29,04/20 13:05:14,47.64%,Fcapital
VET/USDT,(10X) ,做多,做多,0.061094,0.061414,04/20 13:11:37,04/20 13:28:41,5.22%,Fcapital
AUDIO/USDT,(10X) ,做多,做多,1.33822,1.34242,04/20 13:13:50,04/20 13:24:43,3.13%,Fcapital
REEF/USDT,(10X) ,做多,做多,0.010019,0.010054,04/20 15:08:27,04/20 16:25:09,3.49%,Fcapital
BTC/USDT,(20X) ,做多,做多,41885.10,42097.82,04/20 19:23:14,04/20 19:45:42,10.15%,Fcapital
SRM/USDT,(3X) ,做多,做多,2.5764,2.6106,04/21 09:17:58,04/21 19:53:39,3.98%,Fcapital
BTC/USDT,(10X) ,做多,做多,41671.93,41974.99,04/21 11:36:16,04/21 16:52:38,7.27%,Fcapital
ETH/USDT,(10X) ,做多,做多,3104.54,3124.51,04/21 12:14:16,04/21 18:20:50,6.43%,Fcapital
BTC/USDT,(20X) ,做多,做多,41891.53,42361.49,04/21 18:11:21,04/21 18:20:12,22.43%,Fcapital
BTC/USDT,(10X) ,做多,做多,42104.31,41994.00,04/22 00:17:19,04/22 00:28:44,-2.61%,Fcapital
BTC/USDT,(20X) ,做多,做多,41942.27,42033.19,04/22 00:33:46,04/22 00:48:12,4.33%,Fcapital
KNC/USDT,(3X) ,做多,做多,4.9391,4.8994,04/22 00:55:15,04/22 01:40:36,-2.41%,Fcapital
BTC/USDT,(20X) ,做多,做多,41609.72,41535.00,04/22 01:43:49,04/22 01:55:20,-3.59%,Fcapital
BTC/USDT,(20X) ,做多,做多,41556.32,41526.00,04/22 01:57:32,04/22 01:58:05,-1.45%,Fcapital
BTC/USDT,(20X) ,做多,做多,41564.51,41399.00,04/22 01:59:53,04/22 03:03:13,-7.96%,Fcapital
